ID;BAIRRO;TIPO;RUA;NUMERO;PRECO;R$/m2;DESC;CEP;latitude;longitude
2533059178;Botafogo;OFFICE;Rua Bambina;;540000,00;5400,00;Alianca viva vende- Localizado em um dos melhores centro medico de Botafogo, Fica no Centro Medico Bambina, Sala comercial Em centro medico, composta por 6 ambientes, sendo 2 salas, uma antessala com espaco ideal para ser usado com recepcao, dois banheiros grandes e uma copa-cozinha, Imovel todo arejado, janelas grandes e modernas, pe direito alto, corredores grandes, uma vaga na escritura, O edificio conta com sistema de seguranca, portaria 24h, espaco para ambulancias, parte do edificio funciona uma parte de atendimento do hospital Rio Laranjeiras, f259e;22251050;-22,946388;-43,185678
2682432729;Alto da Boa Vista;HOME;;;6500000,00;216,67;Alto da Boa Vista, Propriedade unica, um verdadeiro oasis situado na divisa com a Floresta da Tijuca, em um terreno com 30,600m2 de vegetacao a 8 minutos de Sao Conrado e 15 da Barra, cortado por um corrego de agua cristalina, O terreno da acesso a trilhas centenarias para o sistema de aguas construido por D,Pedro II em 1840, O paraiso do ciclismo e das caminhadas, Com 3 casas sendo a principal com Sala de estar com lareira, sala de jantar, sala de TV, sala de vidro com vista panoramica para jardim 3 suites sendo a principal com closet Alem de um charmoso apartamento anexo com entrada independente de 2 andares, com banheiro e estudio de musica reversivel em quarto, Piscina de agua natural Sauna seca, duchas;20531440;-22,971753;-43,283175
2576100609;Botafogo;APARTMENT;Praca Joia Valansi;39;980000,00;5444,44;Magnifico Sala 04 Quartos Totalmente Excentrico no Estado Original Conservado no Estilo Colonial! Excelente Localizacao, Proximo a um dos Shoppings mais badalado da Zona Sul, Frente, Todo no rustico e decorativo, Salao amplo dividido em varios ambientes com portal e sancas decorativos e varanda, Quartos amplos, claros e arejados com armarios embutidos, Espacosa cozinha com bancada em granito decorativa com varios armarios planejados, 03 Banheiros (sendo 02 suites) com box blindex, Farto comercio local e rede bancaria, Fartas opcoes de conducao, Aproveite essa grande oportunidade no bairro de Botafogo, Venha conferir! Ligue agora e agende a sua visita, AT : ML;22250200;-22,94507;-43,183732
2608082601;Botafogo;APARTMENT;Rua Marechal Francisco de Moura;;820000,00;5466,67;Excelente apartamento composto por um salao em dois ambientes, tres maravilhosos quartos, um belo banheiro social, copa cozinha ampla e decorada, area de servico e dependencia de empregada completa, uma vaga de garagem, Apartamento claro e arejado, todo reformado e decorado, Predio familiar, silencioso e bem administrado, Proximo de todo o comercio, escolas e todo o charme de botafogo, -Cod:NBAP31678 -Rev,27Fev;22260140;-22,949357;-43,193405
2561272352;Botafogo;COMMERCIAL_PROPERTY;Rua Dinis Cordeiro;19;3300000,00;5500,00;CASA COMERCIAL PONTO ESTRATEGICO EM BOTAFOGO COM 2 ANDARES ,ELEVADOR, 2 ANEXOS NO FUNDO COM 260M2 DE AREA A UTIL E TERRENO DE 600M2,PORTAO COM GRADES DE FERRO PROTEGIDAS, RUA TRANQUILA SEM SAIDA , PERFEITO PARA EMPRESAS QUE TRABALHAM COM FAST FOOD , RESTAURANTES, CLINICA OU BOATE, FACIL ACESSO A TODA ZONA SUL E TUNEL REBOUcAS E TUNEL NOVO, -Cod:CPCC30001 -Rev,27Fev;22281100;-22,9588;-43,191769
2673692188;Botafogo;VILLAGE_HOUSE;Travessa Pepe;;650000,00;5508,47;Casa de Vila com dois quartos , na Travessa Pepe - Botafogo   Atencao! Oportunidade unica! Excelente casa de vila no coracao de Botafogo, Com aproximadamente 120m2, possui janeloes, sala ampla e arejada com iluminacao natural, Possibilidade de ampliar ambiente com pequenos reparos e modernizacao da Caixa D''Agua, Conta com amplo terraco e lage com vista para o Cristo e Pao de Acucar, Possibilidade de construcao adicional,   Vila sem condominio adicional, apenas com rateio de agua, ambiente seguro e familiar, proximo ao comercio, escolas, metro, shopping e afins,   IMoVEL NECESSITA OBRAS, -Cod:FLCV10001 -Rev,27Fev;22290020;-22,953886;-43,182402
2673006762;Botafogo;COMMERCIAL_BUILDING;Rua Conde de Iraja;83;2700000,00;5510,20;Real Up Vende: Predio comercial em Botafogo, localizado onde funcionou durante decadas o Colegio Sa Pereira, Proxima ao farto comercio, entre Botafogo e Humaita, coladinho a Cobal, Constituido de 4 andares, composto de 7 amplas salas, 6 banheiros, com ventilacao e muita claridade, com sua totalidade de 490 m2, sendo o terreo aberto, com possibilidade de estacionar ate 4 carros, com pe direito alto, Escadas de facil acesso e possibilidade de instalacao de elevadores, com espaco ja preparado, Instalacao de alarmes e segredos, Totalmente seguro, Excelente para colegios, academias, empresas de engenharia , eventos e outros fins,   Mais sobre Botafogo - Tem como ponto principal a baia em forma de meia-lua e a praia, ambas com o mesmo nome do bairro e vista para o Pao de Acucar, Fora da orla, os arranha-ceus cedem espaco para ruas arborizadas com cinemas, bistros inovadores e shopping centers, alem de refugios modernos com bares descolados e casas noturnas alternativas, O Museu do indio, situado em uma casa do seculo 19 com jardins, exibe artefatos indigenas, Nas proximidades, e possivel ter uma vista panoramica da cidade no alto do Morro Dona Marta,  Ligue e agende sua visita!  Atencao: Os precos e taxas podem sofrer alteracoes sem aviso previo, As mobilias nao estao incluidas, exceto para imoveis que possuem informacao especifica que sao mobiliados, Considerando a rotatividade dos imoveis e possivel que existam imoveis no site que ja tenham sido vendidos ou alugados;22271020;-22,953196;-43,19586
2560642154;Botafogo;APARTMENT;Rua Marechal Francisco de Moura;;820000,00;5578,23;Privilegio Imoveis vende: Excelente apartamento localizado no bairro de Botafogo composto de: Salao em 2 ambientes, 3 quartos, varandao, cozinha ampla, 1 banheiro social, possibilidade de fazer suite, area de servico separada e dependencia de empregada, 1 vaga na convencao do condominio, Localizacao privilegiada, com farto transporte e comercio, Agende agora sua visita e confira, O Valor do imovel podera sofrer alteracoes sem aviso previo, Venha conferir essa oportunidade! Fale conosco: !;22260140;-22,949357;-43,193405
2685480968;Alto da Boa Vista;HOME;Estrada da Gavea Pequena;1000;11500000,00;217,90;Mansao de luxo, localizada em local nobre com seguranca 24 horas , oferece uma espetacular vista para o verde , Com espacos amplos e bem distribuidos, conta com 5 salas, 6 dormitorios e 5 suites, proporcionando conforto e privacidade para toda a familia,  A propriedade possui uma area total de 52,773 m2, com 570 m2 de area util, em um terreno de 52,773 m2, garantindo espaco de sobra para aproveitar ao maximo,  Com uma incrivel infraestrutura, o imovel conta com uma piscina convidativa, perfeita para os dias quentes, e uma churrasqueira, ideal para momentos de confraternizacao com amigos e familiares,  Alem disso, o imovel dispoe de 10 vagas de garagem, garantindo comodidade e seguranca para todos os moradores e visitantes,  A orientacao solar do imovel e privilegiada, com sol da manha e da tarde, proporcionando uma iluminacao natural incrivel ao longo do dia,  Se voce busca uma residencia de alto padrao, com excelente localizacao e uma vista de tirar o folego, essa e a oportunidade ideal para voce e sua familia, Agende uma visita e apaixone-se por esse imovel dos sonhos, A casa no bairro Alto da Boa Vista com 52777 m2 com 7 quartos sendo 7 suites e 10 banheiros Possui espaco gourmet, espaco jardinado, salao para festas e eventos, area de fitness, balcao externo espacoso, Vai lhe possibilitar curtir os dias mais quentes na piscina, praticar diversos esportes na quadra poliesportiva, desfrutar de seu proprio quintal,Churrasqueira para voce aproveitar nos momentos de descontracao, Elevador que garante o transporte das suas malas e compras;20531420;-22,975902;-43,278068
2636295957;Botafogo;HOME;Rua Camuirano;;3500000,00;5645,16;A casa esta localizado no bairro Botafogo possui 600 metros  RECEPcaO SECRETARIA CANTINA  ESPAcO PRIVATIVO IDEAL PARA, AULAS E ENSAIOS REUNIOES  FESTAS E EVENTOS CULTURAIS ESPAcO PARA FILMAGEM REUNIaO E EVENTOS Salao 1 salao 2 Salao 3 Salao 4;22270020;-22,95461;-43,194135
2693200518;Botafogo;APARTMENT;Rua Marechal Francisco de Moura;;830000,00;5646,26;Apartamento lindo com 147m2 esta localizado em Botafogo bairro da Zona Sul do municipio do Rio de Janeiro, Ao entrar temos uma linda sala, em perfeito estado , aconchegante, com manhas bem iluminadas e tranquilidade o dia todo, O condominio esta bem localizado com facil acesso, perto de diversos comercios, lanchonetes, banco 24 horas, farmacia, restaurantes, alem de ficar 11 minutos de carro do shopping que da de frente para a Praia do Botafogo, Esse e um apartamento que esta pronto para mudar!  A unidade tem a documentacao em dia e preparada para voce comprar com toda a seguranca e sem risco,  Conte com a visita acompanhada de consultores para te ajudar a encontrar o ape dos seus sonhos!;22260140;-22,950298;-43,193085
2674367284;Botafogo;APARTMENT;;;830000,00;5646,26;Apartamento lindo com 147m2 esta localizado em Botafogo bairro da Zona Sul do municipio do Rio de Janeiro, Ao entrar temos uma linda sala, em perfeito estado , aconchegante, com manhas bem iluminadas e tranquilidade o dia todo, O condominio esta bem localizado com facil acesso, perto de diversos comercios, lanchonetes, banco 24 horas, farmacia, restaurantes, alem de ficar 11 minutos de carro do shopping que da de frente para a Praia do Botafogo, Esse e um apartamento que esta pronto para mudar!  A unidade tem a documentacao em dia e preparada para voce comprar com toda a seguranca e sem risco,  Conte com a visita acompanhada de consultores para te ajudar a encontrar o ape dos seus sonhos!;22260140;-22,951193;-43,180784
2613121925;Botafogo;APARTMENT;Rua Sao Clemente;;945000,00;5658,68;Botafogo em otima localizacao entre as Ruas Sorocaba e Matriz, Apartamento em excelente estado de conservacao, pronto para uso, andar alto, composto por salao em 02 ambientes, lavabo, 03 quartos sendo 01 suite, banheiro social, ampla copa cozinha, area de servico e dependencias completas, 01 vaga de garagem, Edificio tradicional, portaria com expediente 24 horas, 02 elevadores, CFTV e vagas para visitantes, Os valores podem ser alterados a qualquer momento a criterio dos respectivos proprietarios, Ligue agora e agende sua visita, Codigo do Imovel: AP1754, Avaliamos seu imovel gratuitamente;22260007;-22,94973;-43,189767
2684283751;Botafogo;PENTHOUSE;Rua Martins Ferreira;;2698000,00;5691,98;Localizado em um dos bairros mais charmosos do Rio de Janeiro, essa cobertura linear em Botafogo e um verdadeiro sonho para quem busca espaco e conforto em um so lugar, Com 474m2 de area util, e composta por amplo salao em 3 ou 4 ambientes, um amplo terraco, lavabo e 5 quartos, sendo 2 suites e uma com closet, banheiro social, copa-cozinha, area de servico e duas dependencias completas, Uma vaga de garagem na escritura e outra com possibilidade de aluguel,  Alem disso, a cobertura possui diversos diferenciais que tornam a experiencia de morar nela ainda mais agradavel, Com interfone, ar-condicionado, armarios embutidos, despensa e elevador, voce tera tudo o que precisa ao alcance das maos, A sala de jantar e a sala de TV sao espacosas e aconchegantes, ideais para receber amigos e familiares, E, para completar, terraco oferece uma vista do Pao de Acucar e uma suite com vista para o Cristo,  Por um preco muito atrativo, essa cobertura em Botafogo pode ser sua! Alem de todos os beneficios ja mencionados, o imovel conta com portaria 24 horas, seguranca e aceita animais, Nao perca a oportunidade de ter um lar completo e confortavel em um dos bairros mais desejados do Rio de Janeiro, Entre em contato conosco e agende uma visita!;22271010;-22,952661;-43,19576
2687966784;Botafogo;PENTHOUSE;Rua Martins Ferreira;;2700000,00;5696,20;Ref, 42298 - Rua residencial, silenciosa e arborizada, proximo aos melhores colegios, a Cobal, aos meios de transportes, e ao melhor comercio do bairro, Edificio com portaria 24 horas, Cobertura linear composta por amplo salao para 3 ou 4 ambientes, jardim de inverno com acesso a amplo terraco, lavabo, cinco amplos quartos, sendo duas suites e uma com closet, banheiro social, copa-cozinha, area de servico e duas dependencias completas, Uma vaga de garagem na escritura (possibilidade de alugar a segunda),Avaliamos gratuitamente seu imovel! Temos atendimento especializado tanto por parte de corretores como de gerentes, venha nos fazer uma visita Av, Ataulfo de Paiva 50 loja A, Em frente ao Metro do Jardim de Alah- Leblon;22271010;-22,95359;-43,195163
2649374698;Botafogo;HOME;Rua Paulino Fernandes;83;2290000,00;5725,00;Casa comercial maravilhosa triplex , toda reformada, Localizacao excelente a 300 metros do metro Botafogo e a 50m de lugares como Hotel Ibis, Dataprev e Oi Telecom,   Eletrica e hidraulica tambem toda reformada, No primeiro piso e composto de um grande salao na frente e cozinha nos fundos com jardim interno, o segundo piso com 6 quartos todos com banheiro,   E o terceiro, um grande salao com varanda na parte da frente e um terraco na parte dos fundos com churrasqueira,   Ideal para todo tipo de negocios, Escritorios, hostel, clinica, etc,  OBS: funcionava como Hostel,  IPTU: R$ 1200 Tamanho: 400 m2  Atencao: Os precos e taxas podem sofrer alteracoes sem aviso previo, As mobilias nao estao incluidas, exceto para imoveis que possuem informacao especifica que sao mobiliados, Considerando a rotatividade dos imoveis e possivel que existam imoveis no site que ja tenham sido vendidos ou alugados;22270050;-22,953866;-43,184194
2608082438;Botafogo;APARTMENT;Rua Barao de Macaubas;;860000,00;5733,33;DNA VENDE Excelente apto de 150 m2, sendo 3 excelentes quartos, sala em dois ambientes, suite com acesso a uma pequena varanda na parte dos fundos, vaga na escritura, imovel super silencioso SEM VISTA PRA COMUNIDADE, -Cod:NBAP33268 -Rev,27Fev;22260120; -22,949795;-43,192484
2600634139;Botafogo;APARTMENT;Rua Martins Ferreira;;2700000,00;5744,68;DNA IMoVEIS VENDE   COBERTURA LINEAR EM BOTAFOGO COMPOSTA DE 474M2 NO IPTU   5 QUARTOS SENDO 2 DELES SUiTE   LAVABO - 2 QUARTOS DE EMPREGADA   SALA DE TV - 4 VARANDAS - TERRAcO   1 VAGA NA ESCRITURA   PRoXIMO a COBAL, LAGOA, PRINCIPAIS VIAS DE ACESSO -Cod:NBAP50064 -Rev,27Fev;22271010;-22,95359;-43,195163
2687968732;Botafogo;APARTMENT;Praia Botafogo;;1590000,00;5781,82;Apartamento a venda com vista para o Mar, no inicio da Praia de Botafogo, predio tradicional, frente, andar alto, vista livre Enseada de Botafogo, proximo a avenida Oswaldo Cruz e a todo comercio do Flamengo, sol da manha, claro e arejado, pe direito alto, hall de entrada todo em marmore, salao em 3 ambientes (sala de estar, sala de TV e sala de jantar), 2 varandoes fechados com piso estilizado frio, 4 quartos sendo 2 quartos frontais (1 deles suite) onde um dos quartos tem acesso para uma varanda exclusiva, possuindo um armario embutido, ambos com vista cinematografica, dois outros quartos de fundos e um deles com armario embutido, banheiro social com armario e bancada, copa cozinha ampla com janelas armarios, 2 dispensas e ainda 2 dependencias completas, alem de uma enorme area de servico arejada, Predio imponente com portaria 24 horas, bicicletario, terraco com chuveirao, acessibilidade, 1 apartamento por andar e duas vagas na escritura, A Nova epoca tem por missao atender seus clientes de maneira assertiva buscando oferecer-lhe opcoes conforme seu momento e dar-lhe a seguranca necessaria para que voce compre ou venda seu imovel sem burocracia, ajudando-o a realizar o sonho da sua familia;22250145;-22,945495;-43,182181
2626605357;Botafogo;APARTMENT;Rua Voluntarios da Patria;;580000,00;5800,00;Diluane Imoveis Vende com Exclusividade : Maravilhoso apartamento de 3 quartos e 2 salas no original conservado, possibilidade de suite, garagem para alugar nas redondezas, otima planta e localizacao, claro e arejado, portaria 24 hrs com circuito interno de cameras, documentacao ok, Oportunidade unica de comprar seu imovel barato em boa localizacao, a 5 minutos a pe do metro,  Ligue agora mesmo e confira com um de nossos corretores no ,      Diluane Imoveis, mais que uma experiencia, -Cod:BTAP30812 -Rev,27Fev;22270001;-22,953412;-43,190466
2685933769;Botafogo;APARTMENT;Rua Voluntarios da Patria;;580000,00;5800,00;Apartamento a venda em Botafogo, Melhor localizacao da Voluntarios da Patria, proximo ao metro, Andar alto, silencioso, claro e arejado, Excelente planta, 100 m2, 3 quartos com possibilidade de suite, Sala ampla, cozinha e 2 banheiros, Edificio com portaria 24 horas e circuito interno de cameras, Garagem para alugar nas proximidades,""Avaliamos gratuitamente seu imovel! Temos atendimento especializado tanto por parte dos corretores como gerentes de vendas, O preco do imovel esta sujeito a mudanca sem aviso previo, conforme solicitacao do proprietario;22270010;-22,953648;-43,190682
2664295928;Botafogo;APARTMENT;Rua General Polidoro;;610000,00;5809,52;DNA IMOVEIS VENDE: Excelente apartamento com 3 quartos bem amplos, cozinha e area de servico com banheiro, Sala ampla e arejada em dois ambientes, banheiro socia, predio misto, -Cod:LEAP30134 -Rev,27Fev;22280003;-22,956505;-43,186665
2643253489;Botafogo;COMMERCIAL_BUILDING;Rua da Passagem;;56000000,00;5816,97;BOTAFOGO - Excelente predio comercial na Rua da Passagem, com terreo, 1 e 2 sobreloja pilotis, 1 ao 9 pavimento tipo cobertura e 3 subsolos de garagem com 90 vagas, Sao 4 elevadores sendo 2 na frente (varanda) e 2 elevadores na parte central, Sao 2 escadas sendo 1 na frente e outra nos fundos do predio, Predio com 2 geradores, Sao 9 andares tudo com 2 banheiros nos fundos, copa, shaft para fracao eletrica, na parte central hall com 2 elevadores, maquina de ar central, banheiro para pessoas especiais, Na frente amplo salao livre,Diversificado e completo sao os adjetivos que qualificam o bairro de Botafogo, Por isso, a regiao e bastante adorada pelos mais diferentes perfis, de jovens a idosos, por quem mora sozinho ou com a familia, Seja pela praia, com vista para o Cristo Redentor, Pao de Acucar e Morro da Urca, ou pelas opcoes de lazer, inclusive ao ar livre e na praia, e eventos culturais, Botafogo conta com descolados bares e conhecidos restaurantes que propiciam otimas experiencias gastronomicas, grandes Hospitais, clinicas, consultorios medicos e variado comercio, desde lojas de rua, a mercados e shoppings, como Shopping Rio Sul, o Botafogo Praia Shopping e o Casa & Gourmet, A regiao conta com um ambiente recheado de opcoes que representam um misto de estabelecimentos de carater comercial, cultural, residencial e empresarial, Botafogo e ainda sinonimo de mobilidade, De qualquer ponto do bairro e extremamente facil andar ate o metro sem muito desgaste, O bairro possui um bom sistema de transporte publico integrado, com redes de onibus que o interliga aos principais pontos e bairros do Rio de Janeiro, f6f84;22290031;-22,953336;-43,181644
2693198806;Botafogo;APARTMENT;Praia Botafogo;;1600000,00;5818,18;Imovel de frente com vista total para a Enseada da Praia de Botafogo e Corcovado, Amplo, arejado e claro, Somente 1 por andar, hall social com acesso a 2 varandas, Proximo ao comercio, ponto de onibus e metro, O imovel e constituido de 3 saloes, ampla suite e 3 quartos sendo 2 com armario embutido, ampla copa-cozinha com 2 despensas, 2 banheiros sociais com banheira, lavabo, 2 dependencias de servico completas e area de servico independente, 2 vagas de garagem sem necessidade de manobrista, sendo 1 cativa ao imovel conforme consta na escritura de convencao de condominio,O tradicional bairro de Botafogo tem a vantagem de ser ponto de passagem do centro da cidade aos demais bairros da zona sul e Barra da Tijuca, um bairro repleto de boas escolas, clinicas, hospitais, academias e shoppings, Imovel com documentacao totalmente regularizada e sem debitos;22250040;-22,940854;-43,176904
2532559498;Botafogo;COMMERCIAL_BUILDING;Rua da Passagem;;56000000,00;5833,33;Aianca Viva Botafogo Vende um Excelente predio de uma arquitetura incrivel e diferenciada dentro da Zona Sul do Rio De Janeiro!!! otima localizacao onde todos os andares do predio e possivel enxerga uma das vistas mais cobicadas do mundo, a do Pao de Acucar! Predio tem 9,600m2, composto por 17 andares, uma portaria espetacular, tres pavimentos de garagem, portaria imponente, elevadores, fachada espelhada com vidro fume, saida de emergencia, banheiros masculino e feminino em todos os andares, Uma estrutura excepcional! 49a58;22290030;-22,953336;-43,181644
2600634904;Botafogo;VILLAGE_HOUSE;Rua Real Grandeza;;1750000,00;5833,33;Lindissima casa de vila otimo padrao localizacao excelente com uma vaga na garagem vila gradeada portao eletronico e interfone, sala cozinha quintal de 40 m 2 pv 4 amplos quartos sendo 2 suites com terracao churrasqueira piscina, Acesse agora mais ofertas no site da nova alianca, a corretora do rio, Ligue e confira, o valor podera ser alterado sem aviso previo, -Cod:NBCV40029 -Rev,27Fev;22281034;-22,956316;-43,192099
2569648721;Botafogo;COMMERCIAL_BUILDING;Rua da Passagem;;56000000,00;5833,33;A R,Jardim Imoveis traz uma excelente oportunidade para o seu negocio! Predio conservado no bairro de Botafogo na Zona Sul do Rio de Janeiro,RJ!O predio conta com 2 pavimentos de garagem revertidos em sobre lojas, pilotis, 9 pavimento tipos, cobertura e 3 subsolos de Garagem com um total de 90 vagas e 4 elevadores sendo 2 na frente e 2 na parte central!2 escadas sendo 1 na frente e outra nos fundos, copa, Shaft para fiacao eletrica na parte central,Hall com 2 elevadores, maquina de ar central (fan coil), banheiro para pessoas especiais na frente e amplo salao livre,Financiamento e conosco, saiba em minutos qual o banco tem a melhor taxa para voce! A R,Jardim Imoveis e especializada em venda, locacao e administracao de imoveis, Temos outras opcoes no Leblon, Ipanema, Botafogo, Lagoa, Flamengo, Leme, Copacabana e etc, Venha nos fazer uma visita, temos os mais capacitados corretores do mercado, avaliamos e anunciamos o seu imovel gratuitamente,Os valores referentes as taxas e impostos, poderao sofrer variacoes, -Cod:PR0030 -Rev,27Fev;22290031;-22,953336;-43,181644
2571727380;Botafogo;HOME;Rua Sorocaba;;3350000,00;5836,24;Excelente casa de rua, otima localizacao, proximo do comercio, metro, colegios, com jardim na frente e nos fundos, composta de dois pavimentos, 1 primeiro Pavimento - Hall de entrada, Duas Salas amplas, tres quartos, sendo um suite, cozinha americana, banheiro social, area de servico, lavanderia, dependencia de empregada ampla,, 2 segundo Pavimento - Sala ampla, cinco quartos, sendo um suite, dois banheiros sociais, escada caracol que da acesso ao terraco com churrasqueira, garagem que cabe 5 carros,  Ideal para: clinica, consultorios, pousada, hostel, escola, escritorios, restaurante, loja e investimento ( possibilidade de demolicao do imovel para construcao de predio de ate 5 andares com 10 unidades e 16 vagas, dimensoes do terreno 12,5 x 26) , A passos de supermercados, clinicas, comercios e restaurantes, Nao perca esta oportunidade unica!, Agende sua visita;22271110;-22,953633;-43,189675
2660789119;Botafogo;OFFICE;Rua Voluntarios da Patria;;800000,00;5839,42;venda uma sala comercial com 137 m2 proximo ao metro de Botafogo dividida em 02 salas de reuniao ,com salao com varias mesas todas as salas climatizadas com ar condicionado split e toda parte eletrica nova, com 02 grandes banheiro e uma copa, entrada com porta de vidro, O valor do imovel podera ser alterado sem aviso previo, conforme orientacao do proprietario, 8224a;22270010;-22,953648;-43,190682
2650759841;Botafogo;VILLAGE_HOUSE;Rua da Passagem;;1250000,00;5841,12;DNA VENDE: Casa em vila totalmente familiar no bairro de Botafogo! Essa casa fica em uma vila com poucas casas e completamente segura, Sao 214m2 registrados no IPTU, porem o imovel tem bem mais que isso,   O imovel e composto por dois andares, no primeiro, um hall de entrada amplo, duas salas, sendo uma de estar e uma de jantar, cozinha com banheiro de servico, dispensa, dependencia que foi revertida para uma copa com boa metragem, area externa com piscina, churrasqueira e area de servico, No segundo andar, temos os tres quartos com ar condicionado, tendo um pe direito de 4 metros e um banheiro social que atende aos quartos, por ser um banheiro grande, existe a possibilidade de dividir o banheiro em dois e transformar um dos quartos em uma bela suite,    O proprietario paga 120 reais mensal de manutencao e cuidados da vila, -Cod:NBCV40034 -Rev,27Fev;22290030;-22,953336;-43,181644
2689714731;Botafogo;APARTMENT;Rua General Polidoro;;520000,00;5842,70;Descubra o seu novo lar neste encantador apartamento de 89m2, localizado no coracao de Botafogo, Este imovel oferece o equilibrio perfeito entre conforto e praticidade, com 3 quartos espacosos, todos equipados com armarios embutidos para facilitar a organizacao, A ampla sala proporciona um ambiente acolhedor, perfeito para momentos de convivio com a familia e amigos, A cozinha generosa e um convite a culinaria, enquanto o banheiro social atende as necessidades do dia a dia, A area de servico e a dependencia completa complementam a praticidade deste imovel, Sinta a energia vibrante de Botafogo ao seu redor, com facil acesso a comercios locais, restaurantes e espacos de lazer, Esta e a oportunidade que voce esperava para viver com qualidade e estilo, Agende ja sua visita e venha se encantar! Os valores estao sujeitos a alteracoes sem previo aviso, -Cod:11882 -Rev,27Fev;22280003;-22,956542;-43,187098
2685109919;Botafogo;APARTMENT;Rua Farani;;900000,00;5844,16;Apartamento amplo com vista lindissima para o verde e totalmente indevassada em todos os comodos! Salao em tabua corrida, 3 quartos com armarios, sendo 1 suite, Lavabo, Cozinha muito ampla e clara, area de servico espacosa e muito iluminada com vista linda para o verde tambem, Dependencias completas, Excelente localizacao, perto de otimas escolas, mercados, comercio, metro e o parque do Aterro do Flamengo, 1 vaga de garagem na escritura, Portaria 24 horas, Excelente oportunidade! Entre em contato com Flavia para mais informacoes e agendar a sua visita!;22231020;-22,941583;-43,181479
2685933965;Botafogo;PENTHOUSE;Rua Real Grandeza;;1000000,00;5882,35;Excelente cobertura a venda com 3 quartos e 1 suite, Cobertura linear composta de 3 quartos 1 suite , sala 2 ambientes, cozinha com armarios, uma excelente area externa , com uma excelente vista para o Cristo,Portaria 24 horas , proximo de todo comercio, Encontre o imovel ideal para voce com a seguranca do acompanhamento de um especialista em todo o processo! Confira os melhores imoveis para voce na Nova epoca Imobiliaria, *O valor do imovel podera ser alterado sem aviso previo, conforme orientacao do proprietario, Imobiliaria Nova epoca Imoveis filial Botafogo - faca uma visita na Rua Voluntarios da Patria,334 em Botafogo;22281032;-22,956316;-43,192099
2690225874;Botafogo;APARTMENT;Rua Real Grandeza;;1000000,00;5882,35;Real UP Vende: Cobertura linear de sala ampla e clara, 3 dormitorios sendo um suite com closet, armarios embutidos, 2 banheiros, area externa grande com churrasqueira, banheiro grande e chuveirao, vista para o Pao de Acucar e Cristo redendor, portaria 24horas, com vaga de garagem para alugar no predio,  Mais sobre Botafogo - Tem como ponto principal a baia em forma de meia-lua e a praia, ambas com o mesmo nome do bairro e vista para o Pao de Acucar, Fora da orla, os arranha-ceus cedem espaco para ruas arborizadas com cinemas, bistros inovadores e shopping centers, alem de refugios modernos com bares descolados e casas noturnas alternativas, O Museu do indio, situado em uma casa do seculo 19 com jardins, exibe artefatos indigenas, Nas proximidades, e possivel ter uma vista panoramica da cidade no alto do Morro Dona Marta,  Ligue e agende sua visita!  Atencao: Os precos e taxas podem sofrer alteracoes sem aviso previo, As mobilias nao estao incluidas, exceto para imoveis que possuem informacao especifica que sao mobiliados, Considerando a rotatividade dos imoveis e possivel que existam imoveis no site que ja tenham sido vendidos ou alugados;22281032;-22,959277;-43,191326
2569875213;Botafogo;PENTHOUSE;Rua Real Grandeza;83;1000000,00;5882,35;Real UP Vende: Cobertura linear de sala ampla e clara, 3 dormitorios sendo um suite com closet, armarios embutidos, 2 banheiros, area externa grande com churrasqueira, banheiro grande e chuveirao, vista para o Pao de Acucar e Cristo redendor, portaria 24horas, com vaga de garagem para alugar no predio,  Mais sobre Botafogo - Tem como ponto principal a baia em forma de meia-lua e a praia, ambas com o mesmo nome do bairro e vista para o Pao de Acucar, Fora da orla, os arranha-ceus cedem espaco para ruas arborizadas com cinemas, bistros inovadores e shopping centers, alem de refugios modernos com bares descolados e casas noturnas alternativas, O Museu do indio, situado em uma casa do seculo 19 com jardins, exibe artefatos indigenas, Nas proximidades, e possivel ter uma vista panoramica da cidade no alto do Morro Dona Marta,  Ligue e agende sua visita!  Atencao: Os precos e taxas podem sofrer alteracoes sem aviso previo, As mobilias nao estao incluidas, exceto para imoveis que possuem informacao especifica que sao mobiliados, Considerando a rotatividade dos imoveis e possivel que existam imoveis no site que ja tenham sido vendidos ou alugados;22281032;-22,952893;-43,193206
2607934837;Botafogo;PENTHOUSE;Rua Real Grandeza;;1000000,00;5882,35;Cobertura Linear a venda em Botafogo com 170m2 3 quartos 1 suite 1 vaga  Cobertura linear reformada com 170m2, com vista para o Cristo e Pao de Acucar, composta por sala, 3 quartos, sendo 1 suite com closet, banheiro social, copa cozinha com armarios, terraco com chuveirao, banheiro e churrasqueira, Acesso a cobertura por um lance de escada,  1 vaga na convencao do condominio,  Predio com elevador, porteiro 24hs e terraco com churrasqueira,  Proximo aos mercados Prezunic, Zona Sul e Pao de Acucar, escolas, e todo o comercio da regiao;22281032;-22,959277;-43,191326
2671783821;Botafogo;APARTMENT;Rua General Polidoro;;620000,00;5904,76;Oportunidade!! Proximidade do comercio e metro, Frente, vista Cristo, rua, Predio misto, ideal para home office, Sala, 3 quartos, bom banheiro, cozinha, area, quarto de empregada, area, banheiro de empregada, Desocupado! Documentacao ok! (Pagamento somente a vista) Estuda proposta!!;22280002;-22,956505;-43,186665
